web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556400703-575","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@AynRandPaulRyan","Holly Figueroa O'Reilly","BREAKING: Per @msnbc: 17 people confirmed dead at Stoneman Douglas High School in Broward County, Florida.
#PrayForDouglas
#GunControl","21","92","130","1518650987000","3:29 PM - 14 Feb 2018","/AynRandPaulRyan/status/963918220578062336","null"
"1556400703-765","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Keishamaze","Keisha Hatchett","Nowhere is safe until Washington actually does something about gun control rather than tweet ""thoughts and prayers"" and continue accepting blood money from the @NRAhttps://twitter.com/CNN/status/963898436864094208 …","","9","23","1518646711000","2:18 PM - 14 Feb 2018","/Keishamaze/status/963900286900334593","null"
"1556400703-813","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@dancanon","Dan Canon 🌹","We actually have agency and control over what happens to our kids. We can do SOMETHING to protect them from gun violence. Surely we can do more than NOTHING. Tweet at your elected officials - as many as you can find - and tell them to #DoSomething.

#Parkland #gunviolence","11","72","180","1518645700000","2:01 PM - 14 Feb 2018","/dancanon/status/963896044596748288","null"
"1556400703-1015","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@jeromegravesbm1","Jerome Graves","France has gun control. The only people that have guns are the police and the military. How good did that work out for them at the Ariana Grande concert when over 140 people were killed by Islamic terrorist with AK-47's and bombs?","45","9","84","1518623436000","7:50 AM - 14 Feb 2018","/jeromegravesbm1/status/963802666450042880","null"
"1556400703-1017","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Guns_com","Guns.com","NJ governor promises fast movement on gun control bills http://bit.ly/2o57vrv pic.twitter.com/7iRA9hp7Qx","2","4","6","1518620410000","7:00 AM - 14 Feb 2018","/Guns_com/status/963789974381395970","null"
"1556400703-1014","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@PenceConscience","Donald J. Trump (Parody)","Praying for some gun control but I think you might need to take some action for that #FakeChristian","1","4","8","1518624412000","8:06 AM - 14 Feb 2018","/PenceConscience/status/963806758002143232","null"
"1556400703-929","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@NotLikeFreddy","Paul Krueger is seeing Endgame tonight","I remain increasingly convinced that we'll only pass meaningful gun control legislation once our Congress is full of adults who survived school shootings as children","1","24","87","1518642556000","1:09 PM - 14 Feb 2018","/NotLikeFreddy/status/963882861777403904","null"
"1556400703-447","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@erikcduke","Kire Lajabrac","Why #Congress does nothing to stop Gun Violence...”Our Hands Are Tied”   #guncontrol #nra #senate #gop #maga #thebeat #resist #tytlive #florida #SchoolShootings #EndGunViolence #inners #MTPDailypic.twitter.com/xYxop5VIt9","3","18","25","1518652608000","3:56 PM - 14 Feb 2018","/erikcduke/status/963925022510284800","null"
"1556400703-829","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@treasonstickers","Treason Stickers","Reducing gun deaths is a matter of both gun control and mental health.
As a result, the shitbags in the Republican Party believe we should increase access to guns while cutting funding for mental health care because they’re fucking insane.","2","30","54","1518645336000","1:55 PM - 14 Feb 2018","/treasonstickers/status/963894520319434752","null"
"1556400703-826","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@koyasangel","BRING BACK SUN&MOON","there's only so much u can say about the school shootings in the u.s and at this point it feels like gun control is a lost cause and that fucking sucks. all these innocent lives lost cuz old white men can't swallow their pride","4","84","243","1518645433000","1:57 PM - 14 Feb 2018","/koyasangel/status/963894925174673408","null"
"1556400703-613","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","The GOP and NRA blocking gun violence research tells me they want to keep people ignorant to benefit the NRA and gun manufacturers no matter how many die in the process. 

http://beta.latimes.com/business/hiltzik/la-fi-hiltzik-gun-research-funding-20160614-snap-story.html …

#guncontrol #GunControlNow #Florida #floridashooting #parkland #EndGunViolence","13","105","127","1518650251000","3:17 PM - 14 Feb 2018","/DaShanneStokes/status/963915133130067970","null"
"1556400703-666","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@FMoniteau","Fredon Moniteau","Can owning a gun be at least as regulated as owning a car?

#GunControlNow #guncontrol #thoughtsandprayers #NRA #parklandshooting #TheResistance #MAGA #Trump #FoxNews #Resist #ImpeachTrumppic.twitter.com/lyEJlZS4pv","72","398","696","1518649101000","2:58 PM - 14 Feb 2018","/FMoniteau/status/963910310150180864","null"
"1556400703-1023","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@cleflore23","UR a Smart Ass, Carl","Can’t want #gunsense and be a gun owner, pick a side. Once new regulation isn’t enough, there will be more. Examples 1934,1938,1968,1986,1994,2007. The insanity of #guncontrol has stop.","4","8","23","1518574317000","6:11 PM - 13 Feb 2018","/cleflore23/status/963596643944816640","null"
"1556400703-758","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Atlantasportguy","Atlanta Sports Guy","I don’t try to get political anymore on here, but seriously we need gun control. Now.","38","9","130","1518646793000","2:19 PM - 14 Feb 2018","/Atlantasportguy/status/963900631730851842","null"
"1556400703-576","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@GSarafan","Greg Sarafan @ #JazzFest NOLA","After a mass shooting incident the @NRA usually waits a few days before they continuing fighting #GunControl. There have been 19 #schoolshooting in 2018, if #NRA waited just a single day after each before starting to campaign again that leaves them with just 6 days in 2018.","5","30","46","1518650974000","3:29 PM - 14 Feb 2018","/GSarafan/status/963918167436333056","null"
"1556400703-708","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@kellybarnhill","A witch, probably.","In this country, we love guns more than we love movie watchers,
more than we love concert goers,
or church members,
or dancers,
or political ralliers,
or college kids,
or high school kids,
or first graders,
or preschoolers.
The 2nd Amendment, man. It's a helluva drug.
#guncontrol","4","135","346","1518648070000","2:41 PM - 14 Feb 2018","/kellybarnhill/status/963905985889947648","null"
"1556400703-740","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@_A__Dub","Alder Wood","You are not working on anything @realDonaldTrump you are tweeting you asshat. You want to work on something work on gun control. This is the 12th one so far this year.  Gun control now. https://twitter.com/realdonaldtrump/status/963879275324760070 …","13","80","128","1518647306000","2:28 PM - 14 Feb 2018","/_A__Dub/status/963902784574836736","null"
"1556400703-744","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@KahlenBarry","Kahlen Barry","how many people have to get shot at schools before something is done about gun control? istg it's like talking to a fucking brick wall.","4","22","107","1518647266000","2:27 PM - 14 Feb 2018","/KahlenBarry/status/963902616337076224","null"
"1556400703-502","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@RepBarragan","Nanette D. Barragán","Our thoughts and prayers are not enough. Congress must take action on #GunControl so that we can prevent heartbreaking tragedies like this from happening. #NotOneMore https://www.cnn.com/2018/02/14/us/florida-high-school-shooting/index.html …","4","12","35","1518652272000","3:51 PM - 14 Feb 2018","/RepBarragan/status/963923612850933761","null"
"1556400703-714","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JMooreBoston","Jeff Moore","Marco how do you absolve yourself from the $3,303,355 (& counting) you have received from the @NRA 

#GunControlNow #StonemanDouglasHighSchool #parklandshooting #floridaschoolshooting #parkland #guncontrol https://twitter.com/marcorubio/status/963889141149822976 …","3","15","29","1518647954000","2:39 PM - 14 Feb 2018","/JMooreBoston/status/963905501120606209","null"
"1556400703-579","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Samfr","Sam Freedman","That gun control isn't the number 1 issue in the States is a testament to the power of culture wars to distort politics. (And massive donations from gun manufacturers of course). https://twitter.com/Claire_Phipps/status/963901359282995200 …","2","13","26","1518650946000","3:29 PM - 14 Feb 2018","/Samfr/status/963918047886135296","null"
"1556400703-968","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@rob_sheridan","Rob Sheridan","Friendly reminder that right now is not the time to talk about gun control. 

Yesterday was the right time. Last month was the right time. Last year. Two years ago. Five. Ten. 

Right now is the wrong time because it's too late. Again.

Call your reps and demand action.","11","69","210","1518641562000","12:52 PM - 14 Feb 2018","/rob_sheridan/status/963878689179017216","null"
"1556400703-832","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@stef_tan98","Stefannie Tanase","sick to my stomach. how many more incidents like this have to happen until something is done to fix this huge problem #guncontrol #PrayforDouglas 
https://twitter.com/i/moments/963863619271254016 …","2","41","79","1518645316000","1:55 PM - 14 Feb 2018","/stef_tan98/status/963894436932521984","null"
"1556400703-700","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@GregShugar","Shugar","I don’t care where you stand on gun control. Doing nothing is not a strategy to deal with the mass shootings in this country.","5","55","206","1518648273000","2:44 PM - 14 Feb 2018","/GregShugar/status/963906839049048064","null"
"1556400703-885","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@meghanbarr","Meghan Barr","I was a student at Stoneman Douglas High School when Columbine happened. How is it possible that I now have my own children, and nothing has changed about gun control in America?","12","70","131","1518644086000","1:34 PM - 14 Feb 2018","/meghanbarr/status/963889275409457153","null"
"1556400703-650","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@GrowLikeGrandad","Grow LIKE Grandad","You must have more evil in the US then because gun control is working out quite nicely in the UK.","101","59","925","1518649464000","3:04 PM - 14 Feb 2018","/GrowLikeGrandad/status/963911832590344192","null"
"1556400703-844","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@giannahammer","Gianna Hammer","SCHOOL. SHOOTINGS. SHOULD. NOT. BE. NORMAL. 
Swear to god if we don’t have gun control by the time my bean goes to school lil bean is being shipped off to Australia  us too @HaydenPWeaver this is crazy and devastating.","6","13","176","1518644977000","1:49 PM - 14 Feb 2018","/giannahammer/status/963893012198600704","null"
"1556400703-608","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Khallion","Karen","""well regulated militia""
It says it right in the 2nd Amendment. 
""well regulated""
If we call them ""Gun regulation"" laws, instead of ""gun-control"" laws, can we pass them? 
Asking for the 150,000 school children who have had to live through a school shooting in America.","5","48","156","1518650383000","3:19 PM - 14 Feb 2018","/Khallion/status/963915687348629504","null"
"1556400703-858","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@evan208sayre","Evan Sayre","Gun control WILL NOT stop senseless mass shooting. Period.","46","10","177","1518644631000","1:43 PM - 14 Feb 2018","/evan208sayre/status/963891562991136769","null"
