web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556481244-2386","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@C_3C_3","C3","Trump is a force of nature like they've never seen before.

Media calls it ""Chaos"" but he's got them TRIGGERED on so many things at once they can't focus their FAKE outrage on any of them.

DACA
Tariffs
NAFTA
Baldwin
Maxine's IQ
Gun Control
Obama Spying

Meanwhile Trump is MAGA.","10","83","136","1520275985000","10:53 AM - 5 Mar 2018","/C_3C_3/status/970733957347184640","null"
"1556481244-2524","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RealJack","Jack Murphy","Don’t worry! The celebrities in Hollywood will lecture us on gun control at the #Oscars with their armed guards!pic.twitter.com/cjR7emqBjD","61","450","633","1520210393000","4:39 PM - 4 Mar 2018","/RealJack/status/970458844261478405","null"
"1556481244-2101","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@CeeGz1","Jazzed","Everyone deserves to feel safe- in schools, theatres, restaurants, churches, malls, stores, on the highway. For better gun control we need to vote for better representatives. Vote the NRA owned out of office. Use common sense.","1","17","26","1520411456000","12:30 AM - 7 Mar 2018","/CeeGz1/status/971302165586247680","null"
"1556481244-2158","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@fusiontv","FUSION TV","Unless gun control advocates can develop grassroots organizations that are committed to delivering massive amounts of votes when called upon, the @NRA will always win. 

@NandoRVila fills you in on why.pic.twitter.com/YOLKgBdnAS","","12","11","1520377910000","3:11 PM - 6 Mar 2018","/fusiontv/status/971161460117266433","null"
"1556481244-2362","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@BearingArmsCom","Bearing Arms","Tearing Apart The 4 Most Popular Gun Control Proposals Following Parkland https://bearingarms.com/tom-k/2018/03/05/current-gun-control-proposals-idiotic/ …pic.twitter.com/3eKe8jhvmM","1","7","13","1520283649000","1:00 PM - 5 Mar 2018","/BearingArmsCom/status/970766102329470981","null"
"1556481244-2179","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@davidwebbshow","David Webb","• 480 homicides (9.4%) were in Chicago
• 344 homicides (6.7%) were in Baltimore
• 333 homicides (6.5%) were in Detroit
• 119 homicides (2.3%) were in Washington D.C. (a 54% increase over prior years)
Appx 25% of all gun crime happens in 4 cities w/ strong gun control laws","9","54","110","1520370397000","1:06 PM - 6 Mar 2018","/davidwebbshow/status/971129948256788480","null"
"1556481244-2441","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TimothyKenison","Timothy Kenison  🌊 #ProtectMueller","Mr. Rubio, If you had been a Senator in the 1960s, I am confident that you would have told the American public that smoking is good for their health.

#EnoughIsEnough #MarchForOurLives #BoycottAmazon #NotOneMore #VoteThemOut #GunLawsNOW #GunControl #BanAssaultWeapons #Sayfie","16","20","110","1520258015000","5:53 AM - 5 Mar 2018","/TimothyKenison/status/970658586287312896","null"
"1556481244-2143","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@J_TrumpIN","J_Patriot_ 🇺🇸","Democrats scream gun control after a mass shooting that claimed seventeen lives.

410 shot, seventy four lives were lost due to gun shootings in July 2017 alone, in Chicago.

A city with some of the toughest gun control laws on the books.","4","41","61","1520384073000","4:54 PM - 6 Mar 2018","/J_TrumpIN/status/971187312481701889","null"
"1556481244-2423","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@sarahmquinlan","Sarah Quinlan","I’ve seen people sharing this clip of Ronald Reagan as if it were a slam dunk regarding gun control, so I wanted to correct the record: Reagan in the clip is merely stating support for the law *as it exists today.*
https://www.redstate.com/sarahquinlan/2018/03/05/here%e2%80%99s-gun-control-advocates-get-wrong-ronald-reagan/ …","1","42","71","1520264430000","7:40 AM - 5 Mar 2018","/sarahmquinlan/status/970685492491636738","null"
"1556481244-2480","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@C_3C_3","C3","Parkland shooting survivor David Hogg met with Eric Holder to discuss gun control.

Holders advice to the young activist:

“You see David, the best way to get rid of guns from law abiding citizens is to confiscate them and then deliver them to Mexican drug cartels.”","21","328","476","1520224146000","8:29 PM - 4 Mar 2018","/C_3C_3/status/970516529669386247","null"
"1556481244-2184","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@amjoyshow","AM Joy w/Joy Reid","#ICYMI-GOP Rep. @MattGaetz debates #guncontrol with @JoyAnnReid http://www.msnbc.com/am-joy/watch/gun-control-arguments-florida-congressman-on-nra-gop-1176523331840?cid=sm_npd_ms_tw_jy …","44","53","152","1520369180000","12:46 PM - 6 Mar 2018","/amjoyshow/status/971124845852454914","null"
"1556481244-1986","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@YoungDemsSHS","SHS Young Democrats","Walk out March 14th at 10am to protest lack of gun control in our schools! #SaveOurSchools #SandersonWalkOut #PeacefulProtest","","11","10","1520465549000","3:32 PM - 7 Mar 2018","/YoungDemsSHS/status/971529045421838336","null"
"1556481244-2003","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DanielleSavoy","Danielle Savoy 🌲","Sobering AF: “The next time Democrats control Congress and the presidency, we will have racial quotas for prisons, too. When that happens, you better hope the government hasn't taken your guns.” — @AnnCoulterhttps://twitter.com/anncoulter/status/971518244262694914 …","3","18","57","1520463942000","3:05 PM - 7 Mar 2018","/DanielleSavoy/status/971522306806894594","null"
"1556481244-2484","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@WallyAction","Wally Action","500 police SWAT teams Police Helicopters FBI agents & PrivateSecurity Personnel will pack over 1000 weapons in & around the Oscars to protect 2700 attendees many of whom touting GunControl while receiving prestigious awards for their work, much of which glorifying gun violence :/","2","18","43","1520222919000","8:08 PM - 4 Mar 2018","/WallyAction/status/970511384273338368","null"
"1556481244-2428","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","Gun control activists see surge of support after Florida shooting | Adam Gabbatt https://www.theguardian.com/us-news/2018/mar/03/gun-control-activists-support-florida-shooting-moms-demand-action?CMP=share_btn_tw …","","12","22","1520262141000","7:02 AM - 5 Mar 2018","/SafetyPinDaily/status/970675892849692672","null"
"1556481244-2403","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","An Illinois gun show bans AR-15 sales, landing it at the center of a national gun-control debate | By Mark Guarino http://a.msn.com/01/en-us/BBJRMSi?ocid=st …","1","49","71","1520270556000","9:22 AM - 5 Mar 2018","/SafetyPinDaily/status/970711186508533760","null"
"1556481244-2483","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@randypcox","Randy Cox","Florida shooting survivors are fighting back. Here's what they need to know about gun control http://crwd.fr/2ti3vtC","","13","18","1520222946000","8:09 PM - 4 Mar 2018","/randypcox/status/970511496949223424","null"
"1556481244-2439","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@CNN","CNN","A father who lost his daughter in the Florida school shooting says the gun control debate efforts taken up by many of the surviving students are ""going in the wrong direction"" and would like to see the focus first be on school safety http://cnn.it/2FgKVn0  pic.twitter.com/9kT91Abdi9","574","324","1.1K","1520258544000","6:02 AM - 5 Mar 2018","/CNN/status/970660804222693377","null"
"1556481244-2103","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@madridresist","Madrid Resistance","Using #Bannon's visit to raise money for #GunControl .. great idea, @ActZurich

@ActTogetherFL @Action2getherUS
@MomsDemand @Everytown @IndivisibleTeam @AMarch4OurLives @schoolwalkoutUS @NeverAgainMSD
#BannonZurich
https://www.thelocal.ch/20180302/americans-in-switzerland-hijack-bannons-visit-to-raise-money-for-gun-safety …","","6","14","1520408510000","11:41 PM - 6 Mar 2018","/madridresist/status/971289805916172288","null"
"1556481244-2118","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Tactical_review","Tactical-reviews.com","This is proper #guncontrol, unlike #gunsense #gun control which is about control, not #guns 
#LiberalLogicpic.twitter.com/n8VVnM6zL5","13","55","132","1520397360000","8:36 PM - 6 Mar 2018","/Tactical_review/status/971243040718315520","null"
"1556481244-2071","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Politics_PR","R. Saddler  📎 🗽 🌊 🌊 🌊","No president Obama didn't LIE about the number of school shootings this year. -> http://j.mp/2FxUa5C  These are them same people that give Trump a pass when he fibs in every other sentence. #GOPHypocrisy  #GunControl https://twitter.com/dcexaminer/status/971256914154807296 …","2","25","44","1520432464000","6:21 AM - 7 Mar 2018","/Politics_PR/status/971390278417440768","null"
"1556481244-2217","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RMConservative","Daniel Horowitz","Aetna just donated $200,000 to the March for Our Lives gun control rally. The cartel always circles the wagons on all liberal issues, as we've observed before with immigration https://www.conservativereview.com/articles/obamacare-gangsters-now-lobbying-for-amnesty/ …","6","62","57","1520355375000","8:56 AM - 6 Mar 2018","/RMConservative/status/971066944693723137","null"
"1556481244-2068","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SBNation","SB Nation","He went to Congress to fight for gun control reform.

6 hours later, the Parkland shooting happened.

https://www.sbnation.com/2018/3/7/17085494/chiefs-bryan-witzmann-congress-parkland-shooting?utm_campaign=sbnation.social&utm_content=sbnation&utm_medium=social&utm_source=twitter …","4","33","100","1520433707000","6:41 AM - 7 Mar 2018","/SBNation/status/971395491723345922","null"
"1556481244-2335","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@PhxKen","Phx Ken","GUN CONTROL DISARMS CITIZENS! WE WILL NOT BE DISARMED!!!!! pic.twitter.com/wMI0QA2qrb","","11","24","1520293349000","3:42 PM - 5 Mar 2018","/PhxKen/status/970806788479107072","null"
"1556481244-2282","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ABPatriotWriter","Alex B","Vermont has the same homicide rate as France, despite the former having barely any restrictions and the latter being gun control palooza. 
https://twitter.com/SenSanders/status/970836360805281792 …","1","36","37","1520313988000","9:26 PM - 5 Mar 2018","/ABPatriotWriter/status/970893355381960704","null"
"1556481244-2160","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RealJack","Jack Murphy","WATCH: Virginia Republican goes viral after causing Democrats WALK OUT of his fiery gun control speech https://ilovemyfreedom.org/watch-virginia-republican-goes-viral-causing-democrats-walk-fiery-gun-control-speech/?utm_source=realjack&utm_medium=twitter …","69","654","994","1520377287000","3:01 PM - 6 Mar 2018","/RealJack/status/971158850173796358","null"
"1556481244-2417","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@senormarkymark","marky mark","Despite your take on gun control, i think we can all agree on one fucking thing...video games don't cause these shooters to shoot up schools and these out of touch people working for news outlets who haven't played anything besides Tetris need to shut the hell up","10","29","115","1520266493000","8:14 AM - 5 Mar 2018","/senormarkymark/status/970694144887681024","null"
"1556481244-2290","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@katieporteroc","Katie Porter","As a mother of three young children, I refuse to accept a government that has decided the lives of my kids are unimportant. If I'm elected you better believe I'll be a strong proponent of sane gun control laws
#CA45 #FlipTheHouse #GunControl https://twitter.com/krassenstein/status/970615153690492929 …","1","15","75","1520309520000","8:12 PM - 5 Mar 2018","/katieporteroc/status/970874612916543488","null"
"1556481244-2171","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@jilevin","Jeffrey Levin","Back in the day, the NRA supported gun control. Really! pic.twitter.com/t4pydCmW","8","61","79","1520373908000","2:05 PM - 6 Mar 2018","/jilevin/status/971144676228157440","null"
"1556481244-2347","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@2aBorn5_29_1790","Students Against Gun Control","Thank you to everyone who has followed in the past week. We are just out here trying to get the “American” side of high school students view on gun control out there for everyone to hear. That way they know it is a terrible unconstitutional thing. pic.twitter.com/xsbgmSQzio","2","28","43","1520289224000","2:33 PM - 5 Mar 2018","/2aBorn5_29_1790/status/970789484236361730","null"
