web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556483330-5292","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@MBKCanada","Monica Kolb","That so called adults are attacking young people for not wanting to get shot and killed is outrageous. And some of the comments made by politicians is so wrong .....  Vote them out.  To all that are fighting for gun control, good for you.  https://twitter.com/JaclynCorin/status/979818120872423426 …","","","","1522540871000","5:01 PM - 31 Mar 2018","/MBKCanada/status/980233578029215745","null"
"1556483330-4986","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@StylistMagazine","Stylist Magazine","In 49 days, Emma González has gone from high-school student, to victim, to being face of the American gun control movement. This week, we profile the young woman teaching the world about hope.  Read more: https://buff.ly/2H5Nryn  #marchforourlives #visiblewomen #EmmaGonzalezpic.twitter.com/DKHNdrJcb3","2","48","192","1522770363000","8:46 AM - 3 Apr 2018","/StylistMagazine/status/981196135770488838","null"
"1556483330-5137","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","Matthew McConaughey at Texas Gun Control March: Give Up Your ‘Assault Weapons’ http://ow.ly/4r8J30jg94n","60","31","36","1522655103000","12:45 AM - 2 Apr 2018","/Thomas1774Paine/status/980712700530446336","null"
"1556483330-5165","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@DrShayPhD","AMABLACKPATRIOT","This bitter, repulsive, Multi-Baby Killing Hall A Famer, Gun Control Fraudulent Advocate is lying through her URINE embossed teeth. She is protected by armed guards and gates but want Americans to 86 the wall and ban guns. 

http://www.breitbart.com/big-hollywood/2018/04/01/chelsea-handler-armed-guards-dont-semi-automatic-weapons/ …","39","69","131","1522624921000","4:22 PM - 1 Apr 2018","/DrShayPhD/status/980586107258667008","null"
"1556483330-4967","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Alices_Daughter","~MaryEllen~ (K)","London is a war zone under Mayor Sadiq Kahn. Proving once again that gun free zones and gun control are not effective!!!#2AShallNotBeInfringed  #2ADefenders                                            Breitbart News Network http://bit.ly/1zLJ7Nn  via @BreitbartNews","2","34","31","1522779279000","11:14 AM - 3 Apr 2018","/Alices_Daughter/status/981233532587659264","null"
"1556483330-5095","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@doug_hanks","Doug Hanks","Coral Gables, Miami Beach, Miami Gardens, Weston suing Florida over $5,000 fine and other sanctions for local gun-control laws. Parkland did not join the suit. pic.twitter.com/uwJE3DS1I4","2","22","22","1522694271000","11:37 AM - 2 Apr 2018","/doug_hanks/status/980876982144634880","null"
"1556483330-4865","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@DebbieK_RN","DebK_RN","No thoughts on gun control yet????","15","1","38","1522797589000","4:19 PM - 3 Apr 2018","/DebbieK_RN/status/981310331522879488","null"
"1556483330-5093","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@rising_serpent","Rising serpent","Black survivors of parkland FL shooting say that gun control debate has largely overlooked them — argue that recent moves to increase school safety by increasing security would actually put them more at risk. 
So media should cover less David Hogg then?  https://www.vox.com/identities/2018/3/29/17177446/black-parkland-students-criticize-media-school-safety-discipline …","30","26","48","1522694420000","11:40 AM - 2 Apr 2018","/rising_serpent/status/980877611080568832","null"
"1556483330-5070","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@1RealLori","Lori","World History 
20th Century more 56 million Defenseless People were rounded up murdered by people using Gun Control
Soviet Union
Turkey
Germany
China
Guatemala
Uganda
Cambodia

2nd Amendment is the right of the people to keep and bear arms shall not be infringed

Read Below pic.twitter.com/PprOlB2zVp","8","96","78","1522706982000","3:09 PM - 2 Apr 2018","/1RealLori/status/980930298325209088","null"
"1556483330-4896","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@politicususa","PoliticusUSA","MSNBC Calls Out Trump On Gun Control After YouTube Shooting via @politicususa https://www.politicususa.com/2018/04/03/msnbc-calls-out-trump-on-gun-control-after-youtube-shooting.html … #YouTubeHQ","1","46","67","1522794658000","3:30 PM - 3 Apr 2018","/politicususa/status/981298038995128321","null"
"1556483330-5283","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@sbenavideznj","sebastian benavidez","This is a great fact video on gun control is any of you want to hear facts https://youtu.be/p4j7tYihvJM","","","","1522541106000","5:05 PM - 31 Mar 2018","/sbenavideznj/status/980234562130337792","null"
"1556483330-5118","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@AmandaPresto","Amanda Prestigiacomo","Strict gun control and an embrace of glorified “multiculturalism” and yet... https://twitter.com/realdailywire/status/980809981011382273 …","12","52","189","1522679016000","7:23 AM - 2 Apr 2018","/AmandaPresto/status/980812998871789570","null"
"1556483330-5074","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@DTrumpPoll","Trump Opinion Polls","Which of the following would you most like to see @realDonaldTrump and/or lawmakers prioritize?

#MAGA #TheResistance #Trump
#GunControl #DACA #Borderwall
#Healthcare 

We'll follow up with a more specific poll on the winner after the poll ends.

Please vote & RT","51","346","133","1522704464000","2:27 PM - 2 Apr 2018","/DTrumpPoll/status/980919735431856128","null"
"1556483330-4904","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@iamagift30","Angelica","Background checks 4gun sales shattered record in March while Celebrities,Dems Gun-Control Activists told kids 2March pic.twitter.com/clUx70QPt3","9","82","118","1522794052000","3:20 PM - 3 Apr 2018","/iamagift30/status/981295494923042817","null"
"1556483330-5291","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@CCCRicksno","Rick Snodgrass","Well done @davidhogh111 Keep up the good work for sensible gun control. Simply awesome http://variety.com/2018/tv/news/laura-ingraham-vacation-tv-advertising-1202740828/ …","","","","1522540878000","5:01 PM - 31 Mar 2018","/CCCRicksno/status/980233606718136320","null"
"1556483330-5282","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@j3mike","James Michael","We already have gun control laws that ban criminals and mental defectives from buying guns. To reduce violence we need to address the actual causes of violence. More gun control won't help that.","2","","1","1522541107000","5:05 PM - 31 Mar 2018","/j3mike/status/980234568698683392","null"
"1556483330-4919","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@JamesWidman","James Widman","I understand that this is still counter-intuitive to gun rights enthusiasts like yourself, but it turns out that, statistically, strict gun control is orders of magnitude more effective than ""a good guy with a gun"".","14","4","206","1522792780000","2:59 PM - 3 Apr 2018","/JamesWidman/status/981290162780082177","null"
"1556483330-5196","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@ScottAdamsSays","Scott Adams","The Fake Gun Control Debate by Scott Adams http://blog.dilbert.com/2018/04/01/the-fake-gun-control-debate/ … via @ScottAdamsSays #guncontrol","87","208","594","1522600039000","9:27 AM - 1 Apr 2018","/ScottAdamsSays/status/980481748252295168","null"
"1556483330-4867","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@CherieF1111","🌼 🍃°•Cherie Freeman•° 🍃 🌼","This is a wall inside a Nazi Gas Chamber...
Remember this picture the next time the government mentions ""gun control. ""

#youtubeshooting #2A #QAnon #QArmy #WeThePeople #8chan #TheStormIsUponUspic.twitter.com/F6WqTVcUTQ","4","10","14","1522799983000","4:59 PM - 3 Apr 2018","/CherieF1111/status/981320374330601473","null"
"1556483330-5042","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","This gun control advocate hoped to win a seat in the Statehouse. After Parkland, she's thinking bigger. || via MotherJones https://www.motherjones.com/politics/2018/04/this-gun-control-advocate-hoped-to-win-a-seat-in-the-statehouse-after-parkland-shes-thinking-bigger/ …","","49","77","1522719799000","6:43 PM - 2 Apr 2018","/SafetyPinDaily/status/980984055670984709","null"
"1556483330-5090","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@ThatAdamKid","uncle adam","I was an advocate for gun control but then someone told me the AR in AR-15 stands for ArmaLite Rifle and not Assault Rifle so no, Greg, I don't think this Glock is an inappropriate birthday present for a 3 year old. Not anymore.","","14","118","1522695808000","12:03 PM - 2 Apr 2018","/ThatAdamKid/status/980883430077480960","null"
"1556483330-5213","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@JohnFromCranber","John Betts","Civil Rights vice Gun Control:

Civil Rights Movement was about Freedom + Mankind's Inalienable Rights. Gun Control Movement is really about Gun Confiscation, + the Far Left’s goal to impose Totalitarian Rule on America - ie, TO DENY US our Freedom + Inalienable Rights","3","21","29","1522590699000","6:51 AM - 1 Apr 2018","/JohnFromCranber/status/980442572458987520","null"
"1556483330-5051","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@dawg_lb","Buddy dawgmadd  Wise","Not about gun control.
It is about people control and power!
Just sayin'.... pic.twitter.com/HPwmoozGaP","","18","24","1522715421000","5:30 PM - 2 Apr 2018","/dawg_lb/status/980965692294930432","null"
"1556483330-4886","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@RealSaavedra","Ryan Saavedra","You're a liar, there has been nowhere near 58 mass shootings this year according to real statistics, not BS propaganda from gun control groups. https://twitter.com/djrothkopf/status/981300548409405440 …","17","123","288","1522796149000","3:55 PM - 3 Apr 2018","/RealSaavedra/status/981304290181435392","null"
"1556483330-5108","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Democracy_Lives","Justice WILL prevail!  🌊 🌊 🌊","Most have pointed out that gun control is not gun removal. Not one speech on the day of the march said 'remove guns'.

Please pass this on to you buddies!!!!!!!

 (They really like to complain by going to extremes, huh?) pic.twitter.com/Dq6UuJVkJg","140","14","274","1522686756000","9:32 AM - 2 Apr 2018","/Democracy_Lives/status/980845464718364672","null"
"1556483330-5063","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@MitchBehna","Mitch Behna","Oh hey, it also appears your gun control in England isn't working so well ... https://twitter.com/thetimes/status/980671166326149121 …","1","16","53","1522709059000","3:44 PM - 2 Apr 2018","/MitchBehna/status/980939010322452480","null"
"1556483330-4939","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@marcdorris","marc","Hoping for the best for those at YouTube. Equally hoping something gets done soon to try and get better control over gun violence in America. Not wishing to start a political debate, and I don’t have any answers. I just want people to feel and be safe in the country I call home.","2","15","45","1522790647000","2:24 PM - 3 Apr 2018","/marcdorris/status/981281212965691392","null"
"1556483330-4996","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@PeterSweden7","PeterSweden","Obviously all the news of shootings and stabbings in London has to be fake news.

Because they have gun control.

There couldn't possibly be any violence, right?","24","210","526","1522766163000","7:36 AM - 3 Apr 2018","/PeterSweden7/status/981178519928614912","null"
"1556483330-4959","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@Rantdog","Rantdog.com","Your daily shooting for Apr. 3, 2018, USA. #GunControl #GunReformNow","2","14","62","1522787881000","1:38 PM - 3 Apr 2018","/Rantdog/status/981269613261369344","null"
"1556483330-5240","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@TechLawExpert","Jeffrey Jay Blatt","And that is with London having strict gun control (more so than New York which by US standards is quite ‘strict’)? Most murders in London via stabbing?","20","39","137","1522557775000","9:42 PM - 31 Mar 2018","/TechLawExpert/status/980304477948227585","null"
"1556483330-4901","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-04-01%20until%3A2018-04-04&src=typd&lang=en","@CleverTitleTK","Jennifer Mendelsohn  🇺🇸","Clearly, the answer is to arm Silicon Valley employees.

Wait, no. The answer is to arm Silicon Valley employees and teachers.
Hang on. Clearly, the answer is to arm Silicon Valley employees, teachers and movie theater ushers.

Or maybe we need better gun control.
#EnoughIsEnough","28","150","689","1522794343000","3:25 PM - 3 Apr 2018","/CleverTitleTK/status/981296717625782273","null"
